"","Time","Force 1","Force 2","Angle","Velocity","Acceleration","Force1","Force2","Ratio","Torque","Length","Spin","Mass","V_bin"
"3680","3.44","9.28846153846","-6.98171357095","0.418879020479",-0.993868046275,"2.1547274716",9.28846153846,-6.98171357095,-1.330398539566,1.1838178236405,"30cm","spin","100g",-1
"3681","3.46","9.34829059829","-7.01220125331","0.401425727959",-0.993868046275,"-2.12105985485",9.34829059829,-7.01220125331,-1.33314636311633,1.1918775521442,"30cm","spin","100g",-1
"3682","3.48","9.34829059829","-6.9512258886","0.383972435439",-1.18779351872,"-1.95272177114",9.34829059829,-6.9512258886,-1.34484057173587,1.1937068130855,"30cm","spin","100g",-1.2
"3683","3.5","9.19871794872","-6.82927515917","0.349065850399",-1.18779351872,"3.06375312368",9.19871794872,-6.82927515917,-1.3469537739109,1.1749294375329,"30cm","spin","100g",-1.2
"3684","3.52","9.07905982906","-6.76829979446","0.331612557879",-0.969627362219,"3.97277877576",9.07905982906,-6.76829979446,-1.34140923197454,1.1588099805252,"30cm","spin","100g",-1
"3685","3.54","9.04914529915","-6.7378121121","0.314159265359",-0.921145994108,"-4.31753398465E-15",9.04914529915,-6.7378121121,-1.34303912733025,1.1552374315095,"30cm","spin","100g",-0.9
"3686","3.56","8.92948717949","-6.7378121121","0.296705972839",-0.969627362219,"-3.93911115901",8.92948717949,-6.7378121121,-1.32527993225785,1.1372887135605,"30cm","spin","100g",-1
"3687","3.58","8.89957264957","-6.92073820624","0.279252680319",-1.18779351872,"-2.82807980647",8.89957264957,-6.92073820624,-1.28592823256135,1.1273137512483,"30cm","spin","100g",-1.2
"3688","3.6","8.86965811966","-6.98171357095","0.244346095279",-1.18779351872,"3.09742074042",8.86965811966,-6.98171357095,-1.27041277610779,1.1209973108205,"30cm","spin","100g",-1.2
"3689","3.62","8.89957264957","-6.98171357095","0.226892802759",-0.969627362219,"5.0838101283",8.89957264957,-6.98171357095,-1.27469747349705,1.125484490307,"30cm","spin","100g",-1
"3690","3.64","8.98931623932","-7.07317661802","0.209439510239",-0.896905310053,"2.96275027345",8.98931623932,-7.07317661802,-1.27090227273816,1.1362021373574,"30cm","spin","100g",-0.9
"3691","3.66","9.1688034188","-7.19512734745","0.191986217719",-0.872664625997,"1.11103135254",9.1688034188,-7.19512734745,-1.27430731605459,1.1594666923965,"30cm","spin","100g",-0.9
"3692","3.68","9.1688034188","-7.19512734745","0.174532925199",-0.872664625997,"9.56025382316E-15",9.1688034188,-7.19512734745,-1.27430731605459,1.1594666923965,"30cm","spin","100g",-0.9
"3693","3.7","9.07905982906","-7.07317661802","0.157079632679",-0.872664625997,"-1.11103135254",9.07905982906,-7.07317661802,-1.28359014900458,1.1496636758184,"30cm","spin","100g",-0.9
"3694","3.72","8.80982905983","-6.79878747682","0.13962634016",-0.896905310053,"-2.9290826567",8.80982905983,-6.79878747682,-1.29579415298191,1.1175107346699,"30cm","spin","100g",-0.9
"3695","3.74","8.86965811966","-6.89025052389","0.12217304764",-0.969627362219,"-4.8481368111",8.86965811966,-6.89025052389,-1.2872765785376,1.1237412022323,"30cm","spin","100g",-1
"3696","3.76","8.80982905983","-6.76829979446","0.10471975512",-1.18779351872,"-1.91905415439",8.80982905983,-6.76829979446,-1.30163103399188,1.1184253651407,"30cm","spin","100g",-1.2
"3697","3.78","8.80982905983","-6.79878747682","0.0698131700798",-1.16355283466,"6.02650339713",8.80982905983,-6.79878747682,-1.29579415298191,1.1175107346699,"30cm","spin","100g",-1.2
"3698","3.8","8.9594017094","-6.92073820624","0.0523598775598",-0.872664625997,"10.1676202566",8.9594017094,-6.92073820624,-1.29457312824257,1.1362881102228,"30cm","spin","100g",-0.9
"3699","3.82","9.1688034188","-7.04268893567","0.0349065850399",-0.581776417331,"6.02650339713",9.1688034188,-7.04268893567,-1.30188959111364,1.1640398447499,"30cm","spin","100g",-0.6
"3700","3.84","9.37820512821","-7.16463966509","0.0349065850399",-0.557535733276,"-1.91905415439",9.37820512821,-7.16463966509,-1.30895698410427,1.1917915792788,"30cm","spin","100g",-0.6
"3701","3.86","9.49786324786","-7.28659039452","0.0174532925199",-0.775701889775,"-4.81446919435",9.49786324786,-7.28659039452,-1.30347154617104,1.2060817753434,"30cm","spin","100g",-0.8
"3702","3.88","9.13888888889","-6.92073820624","0",-0.848423941942,"-2.6934093395",9.13888888889,-6.92073820624,-1.32050781528624,1.1632111871463,"30cm","spin","100g",-0.8
"3703","3.9","8.92948717949","-6.82927515917","-0.0174532925199",-0.872664625997,"-4.62592926927E-15",8.92948717949,-6.82927515917,-1.30753073662583,1.1345448221484,"30cm","spin","100g",-0.9
"3704","3.92","8.77991452991","-6.67683674739","-0.0349065850399",-0.848423941942,"2.72707695624",8.77991452991,-6.67683674739,-1.31498115980477,1.1166820770648,"30cm","spin","100g",-0.8
"3705","3.94","8.77991452991","-6.76829979446","-0.0523598775598",-0.775701889775,"5.0838101283",8.77991452991,-6.76829979446,-1.29721123421521,1.1139381856527,"30cm","spin","100g",-0.8
"3706","3.96","8.80982905983","-6.7378121121","-0.0698131700798",-0.557535733276,"3.29942644088",8.80982905983,-6.7378121121,-1.30752073718544,1.1193399956115,"30cm","spin","100g",-0.6
"3707","3.98","8.66025641026","-6.70732442975","-0.0698131700798",-0.557535733276,"-1.88538653765",8.66025641026,-6.70732442975,-1.29116408501844,1.0978187286465,"30cm","spin","100g",-0.6
"3708","4","8.80982905983","-6.85976284153","-0.0872664625997",-0.75146120572,"-1.88538653765",8.80982905983,-6.85976284153,-1.2842760403456,1.1156814737286,"30cm","spin","100g",-0.8
"3709","4.02","8.86965811966","-6.85976284153","-0.10471975512",-0.75146120572,"3.29942644088",8.86965811966,-6.85976284153,-1.29299777915962,1.1246558327031,"30cm","spin","100g",-0.8
"3710","4.04","8.75","-6.67683674739","-0.12217304764",-0.533295049221,"5.11747774505",8.75,-6.67683674739,-1.31050081513831,1.1121948975783,"30cm","spin","100g",-0.5
"3711","4.06","8.69017094017","-6.70732442975","-0.12217304764",-0.460572997054,"2.96275027345",8.69017094017,-6.70732442975,-1.29562406458605,1.102305908133,"30cm","spin","100g",-0.5
"3712","4.08","9.07905982906","-7.04268893567","-0.13962634016",-0.436332312999,"1.14469896929",9.07905982906,-7.04268893567,-1.28914678924354,1.1505783062889,"30cm","spin","100g",-0.4
"3713","4.1","9.25854700855","-7.04268893567","-0.13962634016",-0.436332312999,"0.235673317206",9.25854700855,-7.04268893567,-1.31463239298517,1.1775013832124,"30cm","spin","100g",-0.4
"3714","4.12","8.9594017094","-6.7378121121","-0.157079632679",-0.436332312999,"0.0673352334874",8.9594017094,-6.7378121121,-1.32971973102521,1.141775893047,"30cm","spin","100g",-0.4
"3715","4.14","8.57051282051","-6.46342297089","-0.157079632679",-0.436332312999,"0.235673317206",8.57051282051,-6.46342297089,-1.32600216001798,1.0916742339498,"30cm","spin","100g",-0.4
"3716","4.16","8.48076923077","-6.40244760618","-0.174532925199",-0.436332312999,"1.14469896929",8.48076923077,-6.40244760618,-1.3246136091116,1.0800419564301,"30cm","spin","100g",-0.4
"3717","4.18","8.63034188034","-6.46342297089","-0.174532925199",-0.412091628943,"2.96275027345",8.63034188034,-6.46342297089,-1.33525871959941,1.1006485929243,"30cm","spin","100g",-0.4
"3718","4.2","8.63034188034","-6.46342297089","-0.191986217719",-0.339369576777,"5.11747774505",8.63034188034,-6.46342297089,-1.33525871959941,1.1006485929243,"30cm","spin","100g",-0.3
"3719","4.22","8.57051282051","-6.46342297089","-0.191986217719",-0.121203420277,"3.29942644088",8.57051282051,-6.46342297089,-1.32600216001798,1.0916742339498,"30cm","spin","100g",-0.1
"3720","4.24","8.60042735043","-6.46342297089","-0.191986217719",-0.121203420277,"-1.88538653765",8.60042735043,-6.46342297089,-1.33063043980947,1.0961614134378,"30cm","spin","100g",-0.1
"3721","4.26","8.63034188034","-6.52439833561","-0.191986217719",-0.315128892721,"-1.88538653765",8.63034188034,-6.52439833561,-1.32277973177018,1.0988193319827,"30cm","spin","100g",-0.3
"3722","4.28","8.51068376068","-6.43293528854","-0.209439510239",-0.315128892721,"3.29942644088",8.51068376068,-6.43293528854,-1.3229860676263,1.0836145054458,"30cm","spin","100g",-0.3
"3723","4.3","8.24145299145","-6.2500091944","-0.209439510239",-0.0969627362219,"5.11747774505",8.24145299145,-6.2500091944,-1.31863053878934,1.0487176728855,"30cm","spin","100g",-0.1
"3724","4.32","8.09188034188","-6.15854614733","-0.209439510239",-0.0242406840555,"2.96275027345",8.09188034188,-6.15854614733,-1.31392704516604,1.0290256668621,"30cm","spin","100g",0
"3725","4.34","8.21153846154","-6.21952151204","-0.209439510239",0,"1.17836658603",8.21153846154,-6.21952151204,-1.320284598364,1.0451451238698,"30cm","spin","100g",0
"3726","4.36","8.51068376068","-6.37195992382","-0.209439510239",0,"0.471346634412",8.51068376068,-6.37195992382,-1.33564615321338,1.0854437663874,"30cm","spin","100g",0
"3727","4.38","8.63034188034","-6.37195992382","-0.209439510239",0,"1.17836658603",8.63034188034,-6.37195992382,-1.35442500949788,1.1033924843364,"30cm","spin","100g",0
"3728","4.4","8.45085470085","-6.18903382969","-0.209439510239",0.0242406840555,"2.99641789019",8.45085470085,-6.18903382969,-1.36545621391009,1.0819571902368,"30cm","spin","100g",0
"3729","4.42","8.18162393162","-6.06708310026","-0.209439510239",0.0969627362219,"5.31948344551",8.18162393162,-6.06708310026,-1.3485267626002,1.0452310967352,"30cm","spin","100g",0.1
"3730","4.44","8.12179487179","-6.09757078262","-0.209439510239",0.315128892721,"4.24211970971",8.12179487179,-6.09757078262,-1.33197221669647,1.0353421072899,"30cm","spin","100g",0.3
"3731","4.46","8.18162393162","-6.18903382969","-0.191986217719",0.339369576777,"0.134670466975",8.18162393162,-6.18903382969,-1.32195495399801,1.0415725748523,"30cm","spin","100g",0.3
"3732","4.48","8.24145299145","-6.18903382969","-0.191986217719",0.193925472444,"1.17836658603",8.24145299145,-6.18903382969,-1.33162190064532,1.0505469338268,"30cm","spin","100g",0.2
"3733","4.5","8.15170940171","-6.12805846497","-0.191986217719",0.363610260832,"3.29942644088",8.15170940171,-6.12805846497,-1.33022709367214,1.0389146563074,"30cm","spin","100g",0.4
"3734","4.52","8.03205128205","-6.00610773555","-0.174532925199",0.412091628943,"2.05372462137",8.03205128205,-6.00610773555,-1.33731388708006,1.024624460241,"30cm","spin","100g",0.4
"3735","4.54","7.97222222222","-5.88415700612","-0.174532925199",0.436332312999,"0.942693268824",7.97222222222,-5.88415700612,-1.35486225366323,1.0193086231494,"30cm","spin","100g",0.4
"3736","4.56","8.00213675214","-5.88415700612","-0.157079632679",0.436332312999,"0.202005700462",8.00213675214,-5.88415700612,-1.3599461645597,1.0237958026374,"30cm","spin","100g",0.4
"3737","4.58","8.03205128205","-5.85366932376","-0.157079632679",0.436332312999,"0.0673352334874",8.03205128205,-5.85366932376,-1.37213956542573,1.0291976125947,"30cm","spin","100g",0.4
"3738","4.6","8.00213675214","-5.88415700612","-0.13962634016",0.436332312999,"0.202005700462",8.00213675214,-5.88415700612,-1.3599461645597,1.0237958026374,"30cm","spin","100g",0.4
"3739","4.62","7.91239316239","-5.82318164141","-0.13962634016",0.436332312999,"0.942693268824",7.91239316239,-5.82318164141,-1.35877491887307,1.0121635251162,"30cm","spin","100g",0.4
"3740","4.64","7.82264957265","-5.85366932376","-0.12217304764",0.460572997054,"2.05372462137",7.82264957265,-5.85366932376,-1.33636683932554,0.9977873561847,"30cm","spin","100g",0.5
"3741","4.66","7.82264957265","-5.82318164141","-0.12217304764",0.509054365165,"3.29942644088",7.82264957265,-5.82318164141,-1.34336348312086,0.9987019866552,"30cm","spin","100g",0.5
"3742","4.68","7.88247863248","-5.85366932376","-0.10471975512",0.678739153553,"1.17836658603",7.88247863248,-5.85366932376,-1.34658761821155,1.0067617151592,"30cm","spin","100g",0.7
"3743","4.7","7.67307692308","-5.70123091198","-0.0872664625997",0.533295049221,"0.134670466975",7.67307692308,-5.70123091198,-1.34586320770775,0.9799246111026,"30cm","spin","100g",0.5
"3744","4.72","7.3141025641","-5.30489104135","-0.0872664625997",0.557535733276,"4.24211970971",7.3141025641,-5.30489104135,-1.37874699161374,0.9379686533745,"30cm","spin","100g",0.6
"3745","4.74","7.58333333333","-5.5487925002","-0.0698131700798",0.775701889775,"5.31948344551",7.58333333333,-5.5487925002,-1.36666370801515,0.9710362249935,"30cm","spin","100g",0.8
"3746","4.76","7.73290598291","-5.64025554727","-0.0523598775598",0.848423941942,"2.99641789019",7.73290598291,-5.64025554727,-1.37102050041915,0.9907282310184,"30cm","spin","100g",0.8
"3747","4.78","7.67307692308","-5.5487925002","-0.0349065850399",0.872664625997,"1.14469896929",7.67307692308,-5.5487925002,-1.38283724302241,0.984497763456,"30cm","spin","100g",0.9
"3748","4.8","7.5235042735","-5.48781713549","-0.0174532925199",0.872664625997,"0.235673317206",7.5235042735,-5.48781713549,-1.37094660549913,0.9638911269603,"30cm","spin","100g",0.9
"3749","4.82","7.43376068376","-5.45732945313","0",0.872664625997,"0.0673352334874",7.43376068376,-5.45732945313,-1.36216087879694,0.9513442189701,"30cm","spin","100g",0.9
"3750","4.84","7.40384615385","-5.51830481784","0.0174532925199",0.872664625997,"0.235673317206",7.40384615385,-5.51830481784,-1.34168850729562,0.9450277785423,"30cm","spin","100g",0.9
"3751","4.86","7.5235042735","-5.5487925002","0.0349065850399",0.872664625997,"1.14469896929",7.5235042735,-5.5487925002,-1.35588135134425,0.962061866019,"30cm","spin","100g",0.9
"3752","4.88","7.67307692308","-5.57928018256","0.0523598775598",0.896905310053,"2.96275027345",7.67307692308,-5.57928018256,-1.37528080182546,0.9835831329852,"30cm","spin","100g",0.9
"3753","4.9","7.85256410256","-5.70123091198","0.0698131700798",0.969627362219,"5.0838101283",7.85256410256,-5.70123091198,-1.37734538800374,1.0068476880246,"30cm","spin","100g",1
"3754","4.92","7.88247863248","-5.70123091198","0.0872664625997",1.18779351872,"3.06375312368",7.88247863248,-5.70123091198,-1.38259241805424,1.0113348675126,"30cm","spin","100g",1.2
"3755","4.94","7.76282051282","-5.67074322962","0.12217304764",1.18779351872,"-3.03008550693",7.76282051282,-5.67074322962,-1.36892470677784,0.9943007800344,"30cm","spin","100g",1.2
"3756","4.96","7.5235042735","-5.42684177077","0.13962634016",0.969627362219,"-4.8481368111",7.5235042735,-5.42684177077,-1.38635040255329,0.9657203879019,"30cm","spin","100g",1
"3757","4.98","7.22435897436","-5.21342799428","0.157079632679",0.896905310053,"-1.81805130416",7.22435897436,-5.21342799428,-1.38572144513865,0.9272510063256,"30cm","spin","100g",0.9
"3758","5","7.04487179487","-5.21342799428","0.174532925199",0.896905310053,"1.81805130416",7.04487179487,-5.21342799428,-1.3512935831471,0.9003279294021,"30cm","spin","100g",0.9
"3759","5.02","7.13461538462","-5.21342799428","0.191986217719",0.969627362219,"4.88180442784",7.13461538462,-5.21342799428,-1.36850751414383,0.9137894678646,"30cm","spin","100g",1
"3760","5.04","7.40384615385","-5.30489104135","0.209439510239",1.18779351872,"3.26575882414",7.40384615385,-5.30489104135,-1.39566413261635,0.951430191837,"30cm","spin","100g",1.2
